,FireProvinceShort,BurnIncidentID,HectaresBurnt,Date,FireLatitude,FireLongitude
8951,BC,595,17.650919715405404,2004-07-23,50.73227898819654,-122.40536780538751
8952,BC,595,17.650919715405404,2004-07-24,50.73227898819654,-122.40536780538751
8953,BC,595,17.650919715405404,2004-07-25,50.73227898819654,-122.40536780538751
8954,BC,595,17.650919715405404,2004-07-26,50.73227898819654,-122.40536780538751
8955,BC,595,17.650919715405404,2004-07-27,50.73227898819654,-122.40536780538751
8956,BC,595,17.650919715405404,2004-07-28,50.73227898819654,-122.40536780538751
8957,BC,595,17.650919715405404,2004-07-29,50.73227898819654,-122.40536780538751
8958,BC,595,17.650919715405404,2004-07-30,50.73227898819654,-122.40536780538751
8959,BC,595,17.650919715405404,2004-07-31,50.73227898819654,-122.40536780538751
8960,BC,595,17.650919715405404,2004-08-01,50.73227898819654,-122.40536780538751
8961,BC,595,17.650919715405404,2004-08-02,50.73227898819654,-122.40536780538751
8962,BC,595,17.650919715405404,2004-08-03,50.73227898819654,-122.40536780538751
8963,BC,595,17.650919715405404,2004-08-04,50.73227898819654,-122.40536780538751
8964,BC,595,17.650919715405404,2004-08-05,50.73227898819654,-122.40536780538751
8965,BC,595,17.650919715405404,2004-08-06,50.73227898819654,-122.40536780538751
8966,BC,595,17.650919715405404,2004-08-07,50.73227898819654,-122.40536780538751
8967,BC,595,17.650919715405404,2004-08-08,50.73227898819654,-122.40536780538751
8968,BC,595,17.650919715405404,2004-08-09,50.73227898819654,-122.40536780538751
8969,BC,595,17.650919715405404,2004-08-10,50.73227898819654,-122.40536780538751
8970,BC,595,17.650919715405404,2004-08-11,50.73227898819654,-122.40536780538751
8971,BC,595,17.650919715405404,2004-08-12,50.73227898819654,-122.40536780538751
8972,BC,595,17.650919715405404,2004-08-13,50.73227898819654,-122.40536780538751
8973,BC,595,17.650919715405404,2004-08-14,50.73227898819654,-122.40536780538751
8974,BC,595,17.650919715405404,2004-08-15,50.73227898819654,-122.40536780538751
8975,BC,595,17.650919715405404,2004-08-16,50.73227898819654,-122.40536780538751
8976,BC,595,17.650919715405404,2004-08-17,50.73227898819654,-122.40536780538751
8977,BC,595,17.650919715405404,2004-08-18,50.73227898819654,-122.40536780538751
8978,NT,1139,0.517617919818868,2005-07-11,62.730515569566215,-123.18792589996434
8979,NT,1139,0.517617919818868,2005-07-12,62.730515569566215,-123.18792589996434
8980,NT,1139,0.517617919818868,2005-07-13,62.730515569566215,-123.18792589996434
8981,NT,1139,0.517617919818868,2005-07-14,62.730515569566215,-123.18792589996434
8982,NT,1139,0.517617919818868,2005-07-15,62.730515569566215,-123.18792589996434
8983,NT,1139,0.517617919818868,2005-07-16,62.730515569566215,-123.18792589996434
8984,NT,1139,0.517617919818868,2005-07-17,62.730515569566215,-123.18792589996434
8985,NT,1139,0.517617919818868,2005-07-18,62.730515569566215,-123.18792589996434
8986,NT,1139,0.517617919818868,2005-07-19,62.730515569566215,-123.18792589996434
8987,NT,1139,0.517617919818868,2005-07-20,62.730515569566215,-123.18792589996434
8988,NT,1139,0.517617919818868,2005-07-21,62.730515569566215,-123.18792589996434
8989,NT,1139,0.517617919818868,2005-07-22,62.730515569566215,-123.18792589996434
8990,NT,1139,0.517617919818868,2005-07-23,62.730515569566215,-123.18792589996434
8991,NT,1139,0.517617919818868,2005-07-24,62.730515569566215,-123.18792589996434
8992,NT,1139,0.517617919818868,2005-07-25,62.730515569566215,-123.18792589996434
8993,NT,1139,0.517617919818868,2005-07-26,62.730515569566215,-123.18792589996434
8994,NT,1139,0.517617919818868,2005-07-27,62.730515569566215,-123.18792589996434
8995,NT,1139,0.517617919818868,2005-07-28,62.730515569566215,-123.18792589996434
8996,NT,1139,0.517617919818868,2005-07-29,62.730515569566215,-123.18792589996434
8997,NT,1139,0.517617919818868,2005-07-30,62.730515569566215,-123.18792589996434
8998,NT,1139,0.517617919818868,2005-07-31,62.730515569566215,-123.18792589996434
8999,NT,1139,0.517617919818868,2005-08-01,62.730515569566215,-123.18792589996434
9000,NT,1139,0.517617919818868,2005-08-02,62.730515569566215,-123.18792589996434
9001,NT,1139,0.517617919818868,2005-08-03,62.730515569566215,-123.18792589996434
9002,NT,1139,0.517617919818868,2005-08-04,62.730515569566215,-123.18792589996434
9003,NT,1139,0.517617919818868,2005-08-05,62.730515569566215,-123.18792589996434
9004,NT,1139,0.517617919818868,2005-08-06,62.730515569566215,-123.18792589996434
9005,NT,1139,0.517617919818868,2005-08-07,62.730515569566215,-123.18792589996434
9006,NT,1139,0.517617919818868,2005-08-08,62.730515569566215,-123.18792589996434
9007,NT,1139,0.517617919818868,2005-08-09,62.730515569566215,-123.18792589996434
9008,NT,1139,0.517617919818868,2005-08-10,62.730515569566215,-123.18792589996434
9009,NT,1139,0.517617919818868,2005-08-11,62.730515569566215,-123.18792589996434
9010,NT,1139,0.517617919818868,2005-08-12,62.730515569566215,-123.18792589996434
9011,NT,1139,0.517617919818868,2005-08-13,62.730515569566215,-123.18792589996434
9012,NT,1139,0.517617919818868,2005-08-14,62.730515569566215,-123.18792589996434
9013,NT,1139,0.517617919818868,2005-08-15,62.730515569566215,-123.18792589996434
9014,NT,1139,0.517617919818868,2005-08-16,62.730515569566215,-123.18792589996434
9015,NT,1139,0.517617919818868,2005-08-17,62.730515569566215,-123.18792589996434
9016,NT,1139,0.517617919818868,2005-08-18,62.730515569566215,-123.18792589996434
9017,NT,1139,0.517617919818868,2005-08-19,62.730515569566215,-123.18792589996434
9018,NT,1139,0.517617919818868,2005-08-20,62.730515569566215,-123.18792589996434
9019,NT,1139,0.517617919818868,2005-08-21,62.730515569566215,-123.18792589996434
9020,NT,1139,0.517617919818868,2005-08-22,62.730515569566215,-123.18792589996434
9021,NT,1139,0.517617919818868,2005-08-23,62.730515569566215,-123.18792589996434
9022,NT,1139,0.517617919818868,2005-08-24,62.730515569566215,-123.18792589996434
9023,NT,1139,0.517617919818868,2005-08-25,62.730515569566215,-123.18792589996434
9024,NT,1139,0.517617919818868,2005-08-26,62.730515569566215,-123.18792589996434
9025,NT,1139,0.517617919818868,2005-08-27,62.730515569566215,-123.18792589996434
9026,NT,1139,0.517617919818868,2005-08-28,62.730515569566215,-123.18792589996434
9027,NT,1139,0.517617919818868,2005-08-29,62.730515569566215,-123.18792589996434
9028,NT,1139,0.517617919818868,2005-08-30,62.730515569566215,-123.18792589996434
9029,NT,1139,0.517617919818868,2005-08-31,62.730515569566215,-123.18792589996434
9030,NT,1139,0.517617919818868,2005-09-01,62.730515569566215,-123.18792589996434
9031,NT,1139,0.517617919818868,2005-09-02,62.730515569566215,-123.18792589996434
9032,NT,1139,0.517617919818868,2005-09-03,62.730515569566215,-123.18792589996434
9033,NT,1139,0.517617919818868,2005-09-04,62.730515569566215,-123.18792589996434
9034,NT,1139,0.517617919818868,2005-09-05,62.730515569566215,-123.18792589996434
9035,NT,1139,0.517617919818868,2005-09-06,62.730515569566215,-123.18792589996434
9036,NT,1139,0.517617919818868,2005-09-07,62.730515569566215,-123.18792589996434
9037,NT,1139,0.517617919818868,2005-09-08,62.730515569566215,-123.18792589996434
9038,NT,1139,0.517617919818868,2005-09-09,62.730515569566215,-123.18792589996434
9039,NT,1139,0.517617919818868,2005-09-10,62.730515569566215,-123.18792589996434
9040,NT,1139,0.517617919818868,2005-09-11,62.730515569566215,-123.18792589996434
9041,NT,1139,0.517617919818868,2005-09-12,62.730515569566215,-123.18792589996434
9042,NT,1139,0.517617919818868,2005-09-13,62.730515569566215,-123.18792589996434
9043,NT,1139,0.517617919818868,2005-09-14,62.730515569566215,-123.18792589996434
9044,NT,1139,0.517617919818868,2005-09-15,62.730515569566215,-123.18792589996434
9045,NT,1139,0.517617919818868,2005-09-16,62.730515569566215,-123.18792589996434
9046,NT,1139,0.517617919818868,2005-09-17,62.730515569566215,-123.18792589996434
9047,NT,1139,0.517617919818868,2005-09-18,62.730515569566215,-123.18792589996434
9048,NT,1139,0.517617919818868,2005-09-19,62.730515569566215,-123.18792589996434
9049,NT,1139,0.517617919818868,2005-09-20,62.730515569566215,-123.18792589996434
9050,NT,1139,0.517617919818868,2005-09-21,62.730515569566215,-123.18792589996434
9051,NT,1139,0.517617919818868,2005-09-22,62.730515569566215,-123.18792589996434
9052,NT,1139,0.517617919818868,2005-09-23,62.730515569566215,-123.18792589996434
9053,NT,1139,0.517617919818868,2005-09-24,62.730515569566215,-123.18792589996434
9054,NT,1139,0.517617919818868,2005-09-25,62.730515569566215,-123.18792589996434
9055,NT,1139,0.517617919818868,2005-09-26,62.730515569566215,-123.18792589996434
9056,NT,1139,0.517617919818868,2005-09-27,62.730515569566215,-123.18792589996434
9057,NT,1139,0.517617919818868,2005-09-28,62.730515569566215,-123.18792589996434
9058,NT,1139,0.517617919818868,2005-09-29,62.730515569566215,-123.18792589996434
9059,NT,1139,0.517617919818868,2005-09-30,62.730515569566215,-123.18792589996434
9060,NT,1139,0.517617919818868,2005-10-01,62.730515569566215,-123.18792589996434
9061,NT,1139,0.517617919818868,2005-10-02,62.730515569566215,-123.18792589996434
9062,NT,1139,0.517617919818868,2005-10-03,62.730515569566215,-123.18792589996434
9063,NT,1139,0.517617919818868,2005-10-04,62.730515569566215,-123.18792589996434
9064,NT,1139,0.517617919818868,2005-10-05,62.730515569566215,-123.18792589996434
9065,NT,1139,0.517617919818868,2005-10-06,62.730515569566215,-123.18792589996434
9066,NT,1139,0.517617919818868,2005-10-07,62.730515569566215,-123.18792589996434
9067,NT,1139,0.517617919818868,2005-10-08,62.730515569566215,-123.18792589996434
9068,NT,1139,0.517617919818868,2005-10-09,62.730515569566215,-123.18792589996434
9069,NT,1139,0.517617919818868,2005-10-10,62.730515569566215,-123.18792589996434
9070,NT,1139,0.517617919818868,2005-10-11,62.730515569566215,-123.18792589996434
9071,NT,1139,0.517617919818868,2005-10-12,62.730515569566215,-123.18792589996434
9072,NT,1139,0.517617919818868,2005-10-13,62.730515569566215,-123.18792589996434
9073,NT,1139,0.517617919818868,2005-10-14,62.730515569566215,-123.18792589996434
9074,NT,1139,0.517617919818868,2005-10-15,62.730515569566215,-123.18792589996434
9075,NT,1139,0.517617919818868,2005-10-16,62.730515569566215,-123.18792589996434
9076,NT,1139,0.517617919818868,2005-10-17,62.730515569566215,-123.18792589996434
9077,NT,1139,0.517617919818868,2005-10-18,62.730515569566215,-123.18792589996434
9078,NT,1139,0.517617919818868,2005-10-19,62.730515569566215,-123.18792589996434
9079,NT,1139,0.517617919818868,2005-10-20,62.730515569566215,-123.18792589996434
9080,NT,1139,0.517617919818868,2005-10-21,62.730515569566215,-123.18792589996434
9081,NT,1139,0.517617919818868,2005-10-22,62.730515569566215,-123.18792589996434
9082,NT,1139,0.517617919818868,2005-10-23,62.730515569566215,-123.18792589996434
9083,NT,1139,0.517617919818868,2005-10-24,62.730515569566215,-123.18792589996434
9084,ON,1004,0.41424406284910714,2005-06-28,54.02592105059061,-83.90959879606893
9085,ON,1004,0.41424406284910714,2005-06-29,54.02592105059061,-83.90959879606893
9086,ON,1004,0.41424406284910714,2005-06-30,54.02592105059061,-83.90959879606893
9087,ON,1004,0.41424406284910714,2005-07-01,54.02592105059061,-83.90959879606893
9088,ON,1004,0.41424406284910714,2005-07-02,54.02592105059061,-83.90959879606893
9089,ON,1004,0.41424406284910714,2005-07-03,54.02592105059061,-83.90959879606893
9090,ON,1004,0.41424406284910714,2005-07-04,54.02592105059061,-83.90959879606893
9091,ON,1004,0.41424406284910714,2005-07-05,54.02592105059061,-83.90959879606893
9092,ON,1004,0.41424406284910714,2005-07-06,54.02592105059061,-83.90959879606893
9093,ON,1004,0.41424406284910714,2005-07-07,54.02592105059061,-83.90959879606893
9094,ON,1004,0.41424406284910714,2005-07-08,54.02592105059061,-83.90959879606893
9095,ON,1004,0.41424406284910714,2005-07-09,54.02592105059061,-83.90959879606893
9096,ON,1004,0.41424406284910714,2005-07-10,54.02592105059061,-83.90959879606893
9097,ON,1004,0.41424406284910714,2005-07-11,54.02592105059061,-83.90959879606893
9098,ON,1004,0.41424406284910714,2005-07-12,54.02592105059061,-83.90959879606893
9099,ON,1004,0.41424406284910714,2005-07-13,54.02592105059061,-83.90959879606893
9100,ON,1004,0.41424406284910714,2005-07-14,54.02592105059061,-83.90959879606893
9101,ON,1004,0.41424406284910714,2005-07-15,54.02592105059061,-83.90959879606893
9102,ON,1004,0.41424406284910714,2005-07-16,54.02592105059061,-83.90959879606893
9103,ON,1004,0.41424406284910714,2005-07-17,54.02592105059061,-83.90959879606893
9104,ON,1004,0.41424406284910714,2005-07-18,54.02592105059061,-83.90959879606893
9105,ON,1004,0.41424406284910714,2005-07-19,54.02592105059061,-83.90959879606893
9106,ON,1004,0.41424406284910714,2005-07-20,54.02592105059061,-83.90959879606893
9107,ON,1004,0.41424406284910714,2005-07-21,54.02592105059061,-83.90959879606893
9108,ON,1004,0.41424406284910714,2005-07-22,54.02592105059061,-83.90959879606893
9109,ON,1004,0.41424406284910714,2005-07-23,54.02592105059061,-83.90959879606893
9110,ON,1004,0.41424406284910714,2005-07-24,54.02592105059061,-83.90959879606893
9111,ON,1004,0.41424406284910714,2005-07-25,54.02592105059061,-83.90959879606893
9112,ON,1004,0.41424406284910714,2005-07-26,54.02592105059061,-83.90959879606893
9113,ON,1004,0.41424406284910714,2005-07-27,54.02592105059061,-83.90959879606893
9114,ON,1004,0.41424406284910714,2005-07-28,54.02592105059061,-83.90959879606893
9115,ON,1004,0.41424406284910714,2005-07-29,54.02592105059061,-83.90959879606893
9116,ON,1004,0.41424406284910714,2005-07-30,54.02592105059061,-83.90959879606893
9117,ON,1004,0.41424406284910714,2005-07-31,54.02592105059061,-83.90959879606893
9118,ON,1004,0.41424406284910714,2005-08-01,54.02592105059061,-83.90959879606893
9119,ON,1004,0.41424406284910714,2005-08-02,54.02592105059061,-83.90959879606893
9120,ON,1004,0.41424406284910714,2005-08-03,54.02592105059061,-83.90959879606893
9121,ON,1004,0.41424406284910714,2005-08-04,54.02592105059061,-83.90959879606893
9122,ON,1004,0.41424406284910714,2005-08-05,54.02592105059061,-83.90959879606893
9123,ON,1004,0.41424406284910714,2005-08-06,54.02592105059061,-83.90959879606893
9124,ON,1004,0.41424406284910714,2005-08-07,54.02592105059061,-83.90959879606893
9125,ON,1004,0.41424406284910714,2005-08-08,54.02592105059061,-83.90959879606893
9126,ON,1004,0.41424406284910714,2005-08-09,54.02592105059061,-83.90959879606893
9127,ON,1004,0.41424406284910714,2005-08-10,54.02592105059061,-83.90959879606893
9128,ON,1004,0.41424406284910714,2005-08-11,54.02592105059061,-83.90959879606893
9129,ON,1004,0.41424406284910714,2005-08-12,54.02592105059061,-83.90959879606893
9130,ON,1004,0.41424406284910714,2005-08-13,54.02592105059061,-83.90959879606893
9131,ON,1004,0.41424406284910714,2005-08-14,54.02592105059061,-83.90959879606893
9132,ON,1004,0.41424406284910714,2005-08-15,54.02592105059061,-83.90959879606893
9133,ON,1004,0.41424406284910714,2005-08-16,54.02592105059061,-83.90959879606893
9134,ON,1004,0.41424406284910714,2005-08-17,54.02592105059061,-83.90959879606893
9135,ON,1004,0.41424406284910714,2005-08-18,54.02592105059061,-83.90959879606893
9136,ON,1004,0.41424406284910714,2005-08-19,54.02592105059061,-83.90959879606893
9137,ON,1004,0.41424406284910714,2005-08-20,54.02592105059061,-83.90959879606893
9138,ON,1004,0.41424406284910714,2005-08-21,54.02592105059061,-83.90959879606893
9139,ON,1004,0.41424406284910714,2005-08-22,54.02592105059061,-83.90959879606893
9140,ON,1004,0.41424406284910714,2005-08-23,54.02592105059061,-83.90959879606893
9141,ON,1004,0.41424406284910714,2005-08-24,54.02592105059061,-83.90959879606893
9142,ON,1004,0.41424406284910714,2005-08-25,54.02592105059061,-83.90959879606893
9143,ON,1004,0.41424406284910714,2005-08-26,54.02592105059061,-83.90959879606893
9144,ON,1004,0.41424406284910714,2005-08-27,54.02592105059061,-83.90959879606893
9145,ON,1004,0.41424406284910714,2005-08-28,54.02592105059061,-83.90959879606893
9146,ON,1004,0.41424406284910714,2005-08-29,54.02592105059061,-83.90959879606893
9147,ON,1004,0.41424406284910714,2005-08-30,54.02592105059061,-83.90959879606893
9148,ON,1004,0.41424406284910714,2005-08-31,54.02592105059061,-83.90959879606893
9149,ON,1004,0.41424406284910714,2005-09-01,54.02592105059061,-83.90959879606893
9150,ON,1004,0.41424406284910714,2005-09-02,54.02592105059061,-83.90959879606893
9151,ON,1004,0.41424406284910714,2005-09-03,54.02592105059061,-83.90959879606893
9152,ON,1004,0.41424406284910714,2005-09-04,54.02592105059061,-83.90959879606893
9153,ON,1004,0.41424406284910714,2005-09-05,54.02592105059061,-83.90959879606893
9154,ON,1004,0.41424406284910714,2005-09-06,54.02592105059061,-83.90959879606893
9155,ON,1004,0.41424406284910714,2005-09-07,54.02592105059061,-83.90959879606893
9156,ON,1004,0.41424406284910714,2005-09-08,54.02592105059061,-83.90959879606893
9157,ON,1004,0.41424406284910714,2005-09-09,54.02592105059061,-83.90959879606893
9158,ON,1004,0.41424406284910714,2005-09-10,54.02592105059061,-83.90959879606893
9159,ON,1004,0.41424406284910714,2005-09-11,54.02592105059061,-83.90959879606893
9160,ON,1004,0.41424406284910714,2005-09-12,54.02592105059061,-83.90959879606893
9161,ON,1004,0.41424406284910714,2005-09-13,54.02592105059061,-83.90959879606893
9162,ON,1004,0.41424406284910714,2005-09-14,54.02592105059061,-83.90959879606893
9163,ON,1004,0.41424406284910714,2005-09-15,54.02592105059061,-83.90959879606893
9164,ON,1004,0.41424406284910714,2005-09-16,54.02592105059061,-83.90959879606893
9165,ON,1004,0.41424406284910714,2005-09-17,54.02592105059061,-83.90959879606893
9166,ON,1004,0.41424406284910714,2005-09-18,54.02592105059061,-83.90959879606893
9167,ON,1004,0.41424406284910714,2005-09-19,54.02592105059061,-83.90959879606893
9168,ON,1004,0.41424406284910714,2005-09-20,54.02592105059061,-83.90959879606893
9169,ON,1004,0.41424406284910714,2005-09-21,54.02592105059061,-83.90959879606893
9170,ON,1004,0.41424406284910714,2005-09-22,54.02592105059061,-83.90959879606893
9171,ON,1004,0.41424406284910714,2005-09-23,54.02592105059061,-83.90959879606893
9172,ON,1004,0.41424406284910714,2005-09-24,54.02592105059061,-83.90959879606893
9173,ON,1004,0.41424406284910714,2005-09-25,54.02592105059061,-83.90959879606893
9174,ON,1004,0.41424406284910714,2005-09-26,54.02592105059061,-83.90959879606893
9175,ON,1004,0.41424406284910714,2005-09-27,54.02592105059061,-83.90959879606893
9176,ON,1004,0.41424406284910714,2005-09-28,54.02592105059061,-83.90959879606893
9177,ON,1004,0.41424406284910714,2005-09-29,54.02592105059061,-83.90959879606893
9178,ON,1004,0.41424406284910714,2005-09-30,54.02592105059061,-83.90959879606893
9179,ON,1004,0.41424406284910714,2005-10-01,54.02592105059061,-83.90959879606893
9180,ON,1004,0.41424406284910714,2005-10-02,54.02592105059061,-83.90959879606893
9181,ON,1004,0.41424406284910714,2005-10-03,54.02592105059061,-83.90959879606893
9182,ON,1004,0.41424406284910714,2005-10-04,54.02592105059061,-83.90959879606893
9183,ON,1004,0.41424406284910714,2005-10-05,54.02592105059061,-83.90959879606893
9184,ON,1004,0.41424406284910714,2005-10-06,54.02592105059061,-83.90959879606893
9185,ON,1004,0.41424406284910714,2005-10-07,54.02592105059061,-83.90959879606893
9186,ON,1004,0.41424406284910714,2005-10-08,54.02592105059061,-83.90959879606893
9187,ON,1004,0.41424406284910714,2005-10-09,54.02592105059061,-83.90959879606893
9188,ON,1004,0.41424406284910714,2005-10-10,54.02592105059061,-83.90959879606893
9189,ON,1004,0.41424406284910714,2005-10-11,54.02592105059061,-83.90959879606893
9190,ON,1004,0.41424406284910714,2005-10-12,54.02592105059061,-83.90959879606893
9191,ON,1004,0.41424406284910714,2005-10-13,54.02592105059061,-83.90959879606893
9192,ON,1004,0.41424406284910714,2005-10-14,54.02592105059061,-83.90959879606893
9193,ON,1004,0.41424406284910714,2005-10-15,54.02592105059061,-83.90959879606893
9194,ON,1004,0.41424406284910714,2005-10-16,54.02592105059061,-83.90959879606893
9195,ON,1004,0.41424406284910714,2005-10-17,54.02592105059061,-83.90959879606893
9196,NT,1145,0.1709857154847619,2005-07-12,61.91059103306997,-123.467611439085
9197,NT,1145,0.1709857154847619,2005-07-13,61.91059103306997,-123.467611439085
9198,NT,1145,0.1709857154847619,2005-07-14,61.91059103306997,-123.467611439085
9199,NT,1145,0.1709857154847619,2005-07-15,61.91059103306997,-123.467611439085
9200,NT,1145,0.1709857154847619,2005-07-16,61.91059103306997,-123.467611439085
9201,NT,1145,0.1709857154847619,2005-07-17,61.91059103306997,-123.467611439085
9202,NT,1145,0.1709857154847619,2005-07-18,61.91059103306997,-123.467611439085
9203,NT,1145,0.1709857154847619,2005-07-19,61.91059103306997,-123.467611439085
9204,NT,1145,0.1709857154847619,2005-07-20,61.91059103306997,-123.467611439085
9205,NT,1145,0.1709857154847619,2005-07-21,61.91059103306997,-123.467611439085
9206,NT,1145,0.1709857154847619,2005-07-22,61.91059103306997,-123.467611439085
9207,NT,1145,0.1709857154847619,2005-07-23,61.91059103306997,-123.467611439085
9208,NT,1145,0.1709857154847619,2005-07-24,61.91059103306997,-123.467611439085
9209,NT,1145,0.1709857154847619,2005-07-25,61.91059103306997,-123.467611439085
9210,NT,1145,0.1709857154847619,2005-07-26,61.91059103306997,-123.467611439085
9211,NT,1145,0.1709857154847619,2005-07-27,61.91059103306997,-123.467611439085
9212,NT,1145,0.1709857154847619,2005-07-28,61.91059103306997,-123.467611439085
9213,NT,1145,0.1709857154847619,2005-07-29,61.91059103306997,-123.467611439085
9214,NT,1145,0.1709857154847619,2005-07-30,61.91059103306997,-123.467611439085
9215,NT,1145,0.1709857154847619,2005-07-31,61.91059103306997,-123.467611439085
9216,NT,1145,0.1709857154847619,2005-08-01,61.91059103306997,-123.467611439085
9217,NT,1145,0.1709857154847619,2005-08-02,61.91059103306997,-123.467611439085
9218,NT,1145,0.1709857154847619,2005-08-03,61.91059103306997,-123.467611439085
9219,NT,1145,0.1709857154847619,2005-08-04,61.91059103306997,-123.467611439085
9220,NT,1145,0.1709857154847619,2005-08-05,61.91059103306997,-123.467611439085
9221,NT,1145,0.1709857154847619,2005-08-06,61.91059103306997,-123.467611439085
9222,NT,1145,0.1709857154847619,2005-08-07,61.91059103306997,-123.467611439085
9223,NT,1145,0.1709857154847619,2005-08-08,61.91059103306997,-123.467611439085
9224,NT,1145,0.1709857154847619,2005-08-09,61.91059103306997,-123.467611439085
9225,NT,1145,0.1709857154847619,2005-08-10,61.91059103306997,-123.467611439085
9226,NT,1145,0.1709857154847619,2005-08-11,61.91059103306997,-123.467611439085
9227,NT,1145,0.1709857154847619,2005-08-12,61.91059103306997,-123.467611439085
9228,NT,1145,0.1709857154847619,2005-08-13,61.91059103306997,-123.467611439085
9229,NT,1145,0.1709857154847619,2005-08-14,61.91059103306997,-123.467611439085
9230,NT,1145,0.1709857154847619,2005-08-15,61.91059103306997,-123.467611439085
9231,NT,1145,0.1709857154847619,2005-08-16,61.91059103306997,-123.467611439085
9232,NT,1145,0.1709857154847619,2005-08-17,61.91059103306997,-123.467611439085
9233,NT,1145,0.1709857154847619,2005-08-18,61.91059103306997,-123.467611439085
9234,NT,1145,0.1709857154847619,2005-08-19,61.91059103306997,-123.467611439085
9235,NT,1145,0.1709857154847619,2005-08-20,61.91059103306997,-123.467611439085
9236,NT,1145,0.1709857154847619,2005-08-21,61.91059103306997,-123.467611439085
9237,NT,1145,0.1709857154847619,2005-08-22,61.91059103306997,-123.467611439085
9238,NT,1145,0.1709857154847619,2005-08-23,61.91059103306997,-123.467611439085
9239,NT,1145,0.1709857154847619,2005-08-24,61.91059103306997,-123.467611439085
9240,NT,1145,0.1709857154847619,2005-08-25,61.91059103306997,-123.467611439085
9241,NT,1145,0.1709857154847619,2005-08-26,61.91059103306997,-123.467611439085
9242,NT,1145,0.1709857154847619,2005-08-27,61.91059103306997,-123.467611439085
9243,NT,1145,0.1709857154847619,2005-08-28,61.91059103306997,-123.467611439085
9244,NT,1145,0.1709857154847619,2005-08-29,61.91059103306997,-123.467611439085
9245,NT,1145,0.1709857154847619,2005-08-30,61.91059103306997,-123.467611439085
9246,NT,1145,0.1709857154847619,2005-08-31,61.91059103306997,-123.467611439085
9247,NT,1145,0.1709857154847619,2005-09-01,61.91059103306997,-123.467611439085
9248,NT,1145,0.1709857154847619,2005-09-02,61.91059103306997,-123.467611439085
9249,NT,1145,0.1709857154847619,2005-09-03,61.91059103306997,-123.467611439085
9250,NT,1145,0.1709857154847619,2005-09-04,61.91059103306997,-123.467611439085
9251,NT,1145,0.1709857154847619,2005-09-05,61.91059103306997,-123.467611439085
9252,NT,1145,0.1709857154847619,2005-09-06,61.91059103306997,-123.467611439085
9253,NT,1145,0.1709857154847619,2005-09-07,61.91059103306997,-123.467611439085
9254,NT,1145,0.1709857154847619,2005-09-08,61.91059103306997,-123.467611439085
9255,NT,1145,0.1709857154847619,2005-09-09,61.91059103306997,-123.467611439085
9256,NT,1145,0.1709857154847619,2005-09-10,61.91059103306997,-123.467611439085
9257,NT,1145,0.1709857154847619,2005-09-11,61.91059103306997,-123.467611439085
9258,NT,1145,0.1709857154847619,2005-09-12,61.91059103306997,-123.467611439085
9259,NT,1145,0.1709857154847619,2005-09-13,61.91059103306997,-123.467611439085
9260,NT,1145,0.1709857154847619,2005-09-14,61.91059103306997,-123.467611439085
9261,NT,1145,0.1709857154847619,2005-09-15,61.91059103306997,-123.467611439085
9262,NT,1145,0.1709857154847619,2005-09-16,61.91059103306997,-123.467611439085
9263,NT,1145,0.1709857154847619,2005-09-17,61.91059103306997,-123.467611439085
9264,NT,1145,0.1709857154847619,2005-09-18,61.91059103306997,-123.467611439085
9265,NT,1145,0.1709857154847619,2005-09-19,61.91059103306997,-123.467611439085
9266,NT,1145,0.1709857154847619,2005-09-20,61.91059103306997,-123.467611439085
9267,NT,1145,0.1709857154847619,2005-09-21,61.91059103306997,-123.467611439085
9268,NT,1145,0.1709857154847619,2005-09-22,61.91059103306997,-123.467611439085
9269,NT,1145,0.1709857154847619,2005-09-23,61.91059103306997,-123.467611439085
9270,NT,1145,0.1709857154847619,2005-09-24,61.91059103306997,-123.467611439085
9271,NT,1145,0.1709857154847619,2005-09-25,61.91059103306997,-123.467611439085
9272,NT,1145,0.1709857154847619,2005-09-26,61.91059103306997,-123.467611439085
9273,NT,1145,0.1709857154847619,2005-09-27,61.91059103306997,-123.467611439085
9274,NT,1145,0.1709857154847619,2005-09-28,61.91059103306997,-123.467611439085
9275,NT,1145,0.1709857154847619,2005-09-29,61.91059103306997,-123.467611439085
9276,NT,1145,0.1709857154847619,2005-09-30,61.91059103306997,-123.467611439085
9277,NT,1145,0.1709857154847619,2005-10-01,61.91059103306997,-123.467611439085
9278,NT,1145,0.1709857154847619,2005-10-02,61.91059103306997,-123.467611439085
9279,NT,1145,0.1709857154847619,2005-10-03,61.91059103306997,-123.467611439085
9280,NT,1145,0.1709857154847619,2005-10-04,61.91059103306997,-123.467611439085
9281,NT,1145,0.1709857154847619,2005-10-05,61.91059103306997,-123.467611439085
9282,NT,1145,0.1709857154847619,2005-10-06,61.91059103306997,-123.467611439085
9283,NT,1145,0.1709857154847619,2005-10-07,61.91059103306997,-123.467611439085
9284,NT,1145,0.1709857154847619,2005-10-08,61.91059103306997,-123.467611439085
9285,NT,1145,0.1709857154847619,2005-10-09,61.91059103306997,-123.467611439085
9286,NT,1145,0.1709857154847619,2005-10-10,61.91059103306997,-123.467611439085
9287,NT,1145,0.1709857154847619,2005-10-11,61.91059103306997,-123.467611439085
9288,NT,1145,0.1709857154847619,2005-10-12,61.91059103306997,-123.467611439085
