,StationID,Date,StationName,AverageTemp,MaxGust,MaxRelHumidity,ProvinceShort
20314,50837,2016-07-08,FORT ST. JOHN A,15.9,32.0,,BC
20315,48872,2021-08-07,KEY LAKE,18.5,42.0,,SK
20316,3945,1994-02-20,RAINY RIVER,-13.5,,,ON
20317,47147,2012-06-23,LA CRETE AGCM,17.6,37.0,56.0,AB
20318,3945,1992-06-15,RAINY RIVER-COOPER,14.5,,,ON
20319,47087,2010-09-09,LA GLACE AGCM,10.4,0.0,94.0,AB
20320,3394,2006-11-11,STONY RAPIDS A,-16.9,0.0,,SK
20321,3394,2002-06-17,STONY RAPIDS A,11.1,0.0,,SK
20322,1115,2021-08-29,DUNCAN LAKE DAM,15.3,,,BC
20323,655,2019-06-09,VANDERHOOF,11.8,,,BC
20324,655,2019-08-10,VANDERHOOF,14.5,,,BC
20325,50777,2015-07-04,SLAVE LAKE RCS,15.9,56.0,,AB
20326,30494,2021-06-08,TATLAYOKO LAKE RCS,10.1,35.0,98.0,BC
20327,31468,2011-10-28,PEORIA AGDM,-0.9,0.0,87.0,AB
20328,655,2017-06-11,VANDERHOOF,16.5,,,BC
20329,557,2004-10-20,FRASER LAKE NORTH SHORE,-3.8,,,BC
20330,4132,1999-09-04,SUDBURY A,22.5,0.0,99.0,ON
20331,1586,2010-07-04,PELLY RANCH,14.0,,,YT
20332,3394,2002-06-08,STONY RAPIDS A,12.8,0.0,,SK
20333,1535,2011-08-26,DAWSON CREEK A,13.8,41.0,,BC
20334,1043,2003-09-15,OSOYOOS WEST,,,,BC
20335,27378,2014-08-20,BANFF CS,9.0,0.0,,AB
20336,1255,2009-05-24,CLINTON (AUT),12.2,0.0,64.0,BC
20337,10183,2011-09-05,RED EARTH,16.2,43.0,78.0,AB
20338,50777,2015-11-08,SLAVE LAKE RCS,1.7,0.0,,AB
20339,6838,2018-09-07,CRESTON CAMPBELL SCIENTIFIC,21.5,,58.0,BC
20340,3858,2007-07-09,FLIN FLON A,14.5,,,MB
20341,1586,2011-09-30,PELLY RANCH,5.5,,,YT
20342,3945,1995-02-14,RAINY RIVER,-19.3,,,ON
20343,1518,2004-10-19,BEAVER CREEK A,-9.5,,,YT
20344,49628,2018-07-21,DEASE LAKE A,16.5,41.0,,BC
20345,3880,2011-08-25,ISLAND LAKE A,20.7,33.0,,MB
20346,8872,2006-05-26,WATERTON RED ROCK,6.2,,,AB
20347,3945,1997-07-21,RAINY RIVER,19.5,,,ON
20348,5017,2010-05-20,CASTLE ROCK 6 NORTH,12.3,,,BC
20349,30494,2021-09-11,TATLAYOKO LAKE RCS,13.0,36.0,96.0,BC
20350,3867,1998-08-19,NORWAY HOUSE FORESTRY,22.5,,,MB
20351,29555,2001-08-11,WASKWATIM LAKE,11.1,,,MB
20352,47087,2010-08-07,LA GLACE AGCM,17.1,56.0,92.0,AB
20353,52398,2018-09-26,CLEARWATER AUTO,9.3,,85.0,BC
20354,48568,2017-05-21,FREDERICTON INTL A,13.0,44.0,,NB
20355,3775,2017-08-24,BEAVER MINES,18.5,52.0,,AB
20356,1572,2001-09-26,MAYO A,7.3,0.0,87.0,YT
20357,1674,2022-07-11,WHATI,19.3,58.0,98.0,NT
20358,596,2007-06-23,HORSEFLY LAKE GRUHS LAKE,10.8,,,BC
20359,655,2019-04-03,VANDERHOOF,4.5,,,BC
20360,1518,2009-06-23,BEAVER CREEK A,9.0,,,YT
20361,1100,2015-10-04,BILLINGS,15.3,,,BC
20362,52939,2015-07-23,CHETWYND A,15.6,,,BC
20363,10217,2018-06-24,GILLAM A,,,,MB
20364,1525,2004-10-16,BURWASH A,-3.8,,,YT
20365,655,2018-02-19,VANDERHOOF,-21.8,,,BC
20366,31468,2011-09-05,PEORIA AGDM,13.0,32.0,97.0,AB
20367,1398,2016-05-20,CHARLIE LAKE,0.8,,,BC
20368,51818,2017-10-30,CRANBROOK AIRPORT AUTO,-0.9,0.0,,BC
20369,3945,1997-07-10,RAINY RIVER,20.3,,,ON
20370,1115,2021-09-01,DUNCAN LAKE DAM,11.0,,,BC
20371,52939,2015-05-01,CHETWYND A,5.3,,,BC
20372,1518,2004-07-05,BEAVER CREEK A,13.0,,,YT
20373,3375,1998-07-18,ISLAND FALLS,18.8,,,SK
20374,47147,2021-06-21,LA CRETE AGCM,19.8,36.0,72.0,AB
20375,655,2019-07-19,VANDERHOOF,13.0,,,BC
20376,3945,1991-11-29,RAINY RIVER-COOPER,-4.5,,,ON
20377,4132,2002-08-23,SUDBURY A,16.5,0.0,79.0,ON
20378,650,2017-05-19,SPOKIN LAKE 4E,8.3,,,BC
20379,31468,2012-02-20,PEORIA AGDM,-9.0,0.0,,AB
20380,7534,2022-09-16,BUFFALO NARROWS (AUT),13.7,,88.0,SK
20381,1535,2011-08-15,DAWSON CREEK A,11.6,54.0,,BC
20382,48948,2011-10-06,EDSON,6.1,,,AB
20383,2778,1998-07-20,PETITOT LO,13.5,,,AB
20384,4132,1999-04-30,SUDBURY A,12.7,0.0,45.0,ON
20385,541,2006-09-11,PUNTCHESAKUT LAKE,12.8,,,BC
20386,10932,2004-09-18,GARDEN RIVER,,,,AB
20387,53398,2018-05-29,ISLAND LAKE A,19.8,0.0,,MB
20388,10867,2022-07-26,COLVILLE LAKE A,17.8,46.0,97.0,NT
20389,10932,2005-01-08,GARDEN RIVER,-26.5,,,AB
20390,6873,1998-09-15,COLLINS BAY CAMECO,3.0,,,SK
20391,44927,2015-04-30,LYTTON RCS,12.2,80.0,,BC
20392,8092,2010-06-23,PUNTZI MOUNTAIN (AUT),16.4,37.0,80.0,BC
20393,3879,1988-08-27,GODS LAKE NARROWS A,,,,MB
20394,8092,2017-03-04,PUNTZI MOUNTAIN (AUT),-7.3,0.0,,BC
20395,10941,2006-04-23,KEY LAKE A,-0.3,,,SK
20396,1106,2021-07-20,CASTLEGAR BCHPA DAM,26.5,,,BC
20397,1525,2004-09-14,BURWASH A,2.5,,,YT
20398,52758,2017-06-06,GILLAM A,19.5,33.0,,MB
20399,52939,2015-08-28,CHETWYND A,14.3,,,BC
20400,1106,2021-09-05,CASTLEGAR BCHPA DAM,18.5,,,BC
20401,655,2018-10-10,VANDERHOOF,2.0,,,BC
20402,43500,2015-07-22,CALLAGHAN VALLEY,12.3,0.0,,BC
20403,1255,2009-07-21,CLINTON (AUT),20.0,33.0,67.0,BC
20404,1535,2011-07-14,DAWSON CREEK A,16.1,44.0,,BC
20405,1525,2004-11-29,BURWASH A,-13.5,,,YT
20406,44927,2015-04-16,LYTTON RCS,13.7,56.0,,BC
20407,1613,2013-08-23,TUCHITUA,9.5,,,YT
20408,8092,2010-04-17,PUNTZI MOUNTAIN (AUT),8.4,33.0,81.0,BC
20409,3879,1988-06-06,GODS LAKE NARROWS A,19.8,,,MB
20410,655,2009-07-04,VANDERHOOF,18.3,,,BC
20411,53027,2022-08-10,TESLIN A,12.2,,88.0,YT
20412,47075,2022-08-31,HAWK HILLS AGCM,16.1,32.0,97.0,AB
20413,3923,1991-07-19,RED LAKE A,20.4,46.0,,ON
20414,3945,1996-10-26,RAINY RIVER,8.8,,,ON
20415,1535,2011-09-04,DAWSON A,9.5,,,YT
20416,1525,2011-08-13,BURWASH A,8.8,,,YT
20417,3879,1988-06-11,GODS LAKE NARROWS A,19.0,,,MB
20418,1398,2016-02-02,CHARLIE LAKE,-10.8,,,BC
20419,655,2018-07-03,VANDERHOOF,14.0,,,BC
20420,8872,2006-04-12,WATERTON RED ROCK,3.4,,,AB
20421,10963,2017-07-30,CAP-ROUGE,,37.0,,QC
20422,1091,2015-03-28,MIDWAY,11.5,,,BC
20423,51818,2017-11-11,CRANBROOK AIRPORT AUTO,-3.1,0.0,,BC
20424,3945,1993-11-02,RAINY RIVER,1.5,,,ON
20425,10186,2021-07-22,PINAWA CANWARN,,,,MB
20426,1525,2004-12-31,BURWASH A,-28.3,,,YT
20427,10217,2018-05-24,GILLAM A,16.7,44.0,,MB
20428,6873,1998-09-22,COLLINS BAY CAMECO,10.3,,,SK
20429,1586,2011-06-13,PELLY RANCH,12.8,,,YT
20430,10186,2017-08-10,PINAWA CANWARN,,,,MB
20431,3945,1997-10-20,RAINY RIVER,2.0,,,ON
20432,3867,1998-07-04,NORWAY HOUSE FORESTRY,20.0,,,MB
20433,1665,1995-06-15,HAY RIVER PARADISE GDNS,17.8,,,NT
20434,3880,2011-05-20,ISLAND LAKE A,16.3,0.0,,MB
20435,10186,2017-09-13,PINAWA CANWARN,,,,MB
20436,3923,1990-10-07,RED LAKE A,1.3,33.0,,ON
20437,27378,2014-05-21,BANFF CS,10.3,37.0,,AB
20438,1240,2009-09-14,BRIDGE LAKE 2,13.8,,,BC
20439,3923,1991-09-27,RED LAKE A,1.4,0.0,,ON
20440,3945,1994-01-15,RAINY RIVER,-31.3,,,ON
20441,6811,2018-08-11,SHERINGHAM POINT,,53.0,,BC
20442,8935,2014-07-21,FORT RELIANCE (AUT),15.6,0.0,,NT
20443,10188,2015-09-27,SWAN RIVER RCS,11.7,59.0,,MB
20444,47087,2010-03-29,LA GLACE AGCM,1.8,43.0,91.0,AB
20445,1518,2004-12-07,BEAVER CREEK A,-30.3,,,YT
20446,10186,2021-07-14,PINAWA CANWARN,,,,MB
20447,1106,2021-06-30,CASTLEGAR BCHPA DAM,31.0,,,BC
20448,6843,2018-09-21,SALMON ARM CS,10.8,,,BC
20449,3394,2006-10-26,STONY RAPIDS A,1.3,32.0,,SK
20450,31468,2012-01-29,PEORIA AGDM,-3.2,0.0,,AB
20451,50777,2015-11-13,SLAVE LAKE RCS,0.7,46.0,,AB
20452,1586,2011-08-03,PELLY RANCH,17.3,,,YT
20453,2778,1998-06-13,PETITOT LO,4.0,,,AB
20454,10186,2017-05-10,PINAWA WNRE,,,,MB
20455,31468,2012-01-27,PEORIA AGDM,-2.5,72.0,92.0,AB
20456,54658,2018-07-03,CROSS LAKE JENPEG 2,13.3,0.0,,MB
20457,53398,2018-07-08,ISLAND LAKE A,20.0,63.0,,MB
20458,52419,2021-09-14,RED LAKE A,12.1,54.0,100.0,ON
20459,47087,2015-07-26,LA GLACE AGCM,13.7,,,AB
20460,1032,2009-09-06,OKANAGAN CENTRE,16.8,,,BC
20461,557,2004-09-13,FRASER LAKE NORTH SHORE,7.8,,,BC
20462,48948,2011-11-24,EDSON,-8.8,0.0,,AB
20463,7534,2022-09-26,BUFFALO NARROWS (AUT),11.0,,96.0,SK
20464,1106,2021-06-19,CASTLEGAR BCHPA DAM,18.5,,,BC
20465,2765,1999-06-23,PANNY LO,8.8,,,AB
20466,31468,2012-09-24,PEORIA AGDM,11.4,0.0,99.0,AB
20467,3945,1993-12-25,RAINY RIVER,-27.5,,,ON
20468,655,2010-04-25,VANDERHOOF,5.4,,,BC
20469,10881,2008-10-14,OAKPOINT MARINE,7.9,56.0,,MB
20470,3945,1996-10-16,RAINY RIVER,9.5,,,ON
20471,541,2006-07-08,PUNTCHESAKUT LAKE,,,,BC
20472,8092,2010-03-31,PUNTZI MOUNTAIN (AUT),-1.0,35.0,94.0,BC
20473,266,2017-11-03,PORT ALBERNI COX LAKE,1.0,,,BC
20474,3945,1997-04-13,RAINY RIVER,0.5,,,ON
20475,10663,2004-08-03,COLLINS BAY CAMECO,14.5,,,SK
20476,3375,1998-06-20,ISLAND FALLS,11.5,,,SK
20477,47087,2015-09-16,LA GLACE AGCM,5.8,33.0,,AB
20478,10867,2022-08-22,COLVILLE LAKE A,7.9,35.0,95.0,NT
20479,43500,2015-10-13,CALLAGHAN VALLEY,7.9,0.0,,BC
20480,51798,2014-07-15,WASECA RCS,18.5,0.0,,SK
20481,655,2006-10-01,VANDERHOOF,5.0,,,BC
20482,50837,2016-05-09,FORT ST. JOHN A,7.4,39.0,,BC
20483,47087,2012-06-10,LA GLACE AGCM,14.9,33.0,92.0,AB
20484,3945,1994-12-06,RAINY RIVER,-18.3,,,ON
20485,10881,2008-10-21,OAKPOINT MARINE,4.4,61.0,,MB
20486,1340,2015-09-26,VAVENBY,9.8,,,BC
20487,8979,2010-09-29,ROCK RIVER,-7.5,0.0,,YT
20488,2538,2004-06-12,HUCKLEBERRY LO,8.8,,,AB
20489,3945,1992-01-03,RAINY RIVER-COOPER,0.3,,,ON
20490,1586,2011-06-29,PELLY RANCH,12.8,,,YT
20491,655,2009-07-14,VANDERHOOF,16.8,,,BC
20492,43500,2015-10-09,CALLAGHAN VALLEY,10.2,0.0,,BC
20493,50777,2015-07-16,SLAVE LAKE RCS,13.6,46.0,,AB
20494,10963,2017-09-30,CAP-ROUGE,8.7,33.0,,QC
20495,650,2018-04-28,SPOKIN LAKE 4E,8.0,,,BC
20496,1518,2009-07-15,BEAVER CREEK A,14.6,,,YT
20497,8872,2006-06-10,WATERTON RED ROCK,6.3,,,AB
20498,3945,1997-11-17,RAINY RIVER,-6.8,,,ON
20499,1255,2009-09-25,CLINTON (AUT),11.2,35.0,83.0,BC
20500,3945,1992-07-17,RAINY RIVER-COOPER,16.0,,,ON
20501,3950,1987-08-02,STRATTON ROMYN,,,,ON
20502,27388,2004-06-30,LILLOOET,24.9,,,BC
20503,47147,2012-06-10,LA CRETE AGCM,15.8,0.0,80.0,AB
20504,541,2006-07-04,PUNTCHESAKUT LAKE,,,,BC
20505,3394,2006-07-23,STONY RAPIDS A,21.7,0.0,,SK
20506,7534,2018-07-29,BUFFALO NARROWS (AUT),22.6,,81.0,SK
20507,48568,2017-08-18,FREDERICTON INTL A,16.2,33.0,,NB
20508,1240,2009-11-06,BRIDGE LAKE 2,2.8,,,BC
20509,470,2018-09-24,HOUSTON,10.8,,,BC
20510,470,2018-09-22,HOUSTON,4.5,,,BC
20511,3923,1991-06-29,RED LAKE A,17.5,0.0,,ON
20512,1705,2005-09-27,WRIGLEY A,2.4,,,NT
20513,1115,2021-08-17,DUNCAN LAKE DAM,,,,BC
20514,1194,2021-07-22,KIMBERLEY PCC,17.5,,,BC
20515,2803,2006-08-09,SWEATHOUSE LO,15.5,,,AB
20516,1340,2015-10-05,VAVENBY,6.3,,,BC
20517,10932,2004-10-11,GARDEN RIVER,6.4,,,AB
20518,3945,1996-10-01,RAINY RIVER,8.5,,,ON
20519,44927,2015-06-15,LYTTON RCS,21.3,32.0,,BC
20520,655,2019-06-05,VANDERHOOF,8.3,,,BC
20521,617,2017-08-28,MCLEESE LAKE GRANITE MT,16.8,,,BC
20522,6834,2021-08-30,PRINCETON CS,14.0,46.0,84.0,BC
20523,3678,2012-08-05,STONY MOUNTAIN,18.3,,,MB
20524,3945,1991-10-06,RAINY RIVER-COOPER,4.8,,,ON
20525,44927,2021-08-10,LYTTON RCS,25.6,55.0,68.0,BC
20526,7633,2005-07-04,NAGAGAMI (AUT),14.4,,,ON
20527,1586,2011-09-16,PELLY RANCH,5.0,,,YT
20528,1535,2011-09-12,DAWSON A,7.8,,,YT
20529,1586,2011-08-01,PELLY RANCH,14.5,,,YT
20530,1275,2006-09-27,KAMLOOPS A,16.6,0.0,,BC
20531,10941,2006-06-23,KEY LAKE A,14.2,,,SK
20532,51798,2014-08-07,WASECA RCS,20.0,37.0,,SK
20533,10760,2005-07-21,LITTLE CHICAGO,8.1,,,NT
20534,7290,2020-06-02,GRAND RAPIDS (AUT),13.1,35.0,91.0,MB
20535,1340,2015-10-28,VAVENBY,3.5,,,BC
20536,7633,2005-08-19,NAGAGAMI (AUT),19.0,,,ON
20537,29555,2001-09-29,WASKWATIM LAKE,11.8,,,MB
20538,3945,1996-10-15,RAINY RIVER,11.5,,,ON
20539,6108,2005-07-10,LAKE ALMA,19.5,,,SK
20540,3394,2006-07-10,STONY RAPIDS A,15.0,35.0,,SK
20541,1167,2015-10-08,BAYNES LAKE KOOTENAY RIVER,15.3,,,BC
20542,8935,2014-06-18,FORT RELIANCE (AUT),17.1,32.0,,NT
20543,3945,1997-04-30,RAINY RIVER,2.0,,,ON
20544,650,2018-02-09,SPOKIN LAKE 4E,-13.5,,,BC
20545,2632,2011-10-02,WHITECOURT A,4.8,,,AB
20546,48948,2011-11-05,EDSON,-6.8,0.0,,AB
20547,3945,1997-02-22,RAINY RIVER,-11.5,,,ON
20548,4132,2002-06-07,SUDBURY A,14.2,44.0,85.0,ON
20549,10932,2004-12-02,GARDEN RIVER,-7.6,,,AB
20550,3945,1993-10-29,RAINY RIVER,-2.8,,,ON
20551,10963,2017-08-15,CAP-ROUGE,,43.0,,QC
20552,43500,2015-09-21,CALLAGHAN VALLEY,8.3,0.0,,BC
20553,8092,2010-04-29,PUNTZI MOUNTAIN (AUT),5.9,0.0,87.0,BC
20554,3169,2004-05-02,CLIMAX,,,,SK
20555,3375,1998-09-06,ISLAND FALLS,14.0,,,SK
20556,3853,2021-07-26,MCCREARY,20.0,,90.0,MB
20557,655,2006-07-05,VANDERHOOF,23.3,,,BC
20558,10941,2006-04-24,KEY LAKE A,5.3,,,SK
20559,1210,2014-10-13,WASA,10.5,,,BC
20560,48568,2017-07-23,FREDERICTON INTL A,14.7,44.0,,NB
20561,43500,2015-08-31,CALLAGHAN VALLEY,9.5,0.0,,BC
20562,1705,2005-10-12,WRIGLEY A,1.6,,,NT
20563,1535,2011-09-01,DAWSON A,11.0,,,YT
20564,6811,2018-09-10,SHERINGHAM POINT,,,,BC
20565,3879,1988-09-11,GODS LAKE NARROWS A,,,,MB
20566,3375,1998-08-03,ISLAND FALLS,21.5,,,SK
20567,3945,1991-12-09,RAINY RIVER-COOPER,-6.0,,,ON
20568,47071,2020-07-23,EAGLESHAM AGCM,15.4,,97.0,AB
20569,1106,2021-04-24,CASTLEGAR BCHPA DAM,11.3,,,BC
20570,8092,2017-08-24,PUNTZI MOUNTAIN (AUT),11.3,39.0,,BC
20571,1115,2021-09-30,DUNCAN LAKE DAM,9.8,,,BC
20572,7534,2018-06-01,BUFFALO NARROWS (AUT),9.4,0.0,,SK
20573,10963,2017-08-26,CAP-ROUGE,,0.0,,QC
20574,51538,2021-08-27,FORT ST JAMES AUTO,14.2,,98.0,BC
20575,1115,2021-08-31,DUNCAN LAKE DAM,12.8,,,BC
20576,3945,1993-03-20,RAINY RIVER-COOPER,,,,ON
20577,3945,1993-07-04,RAINY RIVER-COOPER,21.0,,,ON
20578,6108,2005-08-21,LAKE ALMA,16.5,,,SK
20579,1613,2013-06-16,TUCHITUA,16.8,,,YT
20580,10188,2015-07-11,SWAN RIVER RCS,23.3,50.0,,MB
20581,5017,2010-05-01,CASTLE ROCK 6 NORTH,9.8,,,BC
20582,541,2006-09-03,PUNTCHESAKUT LAKE,,,,BC
20583,1535,2011-06-22,DAWSON CREEK A,14.2,54.0,,BC
20584,44927,2021-06-01,LYTTON RCS,24.7,36.0,73.0,BC
20585,31468,2012-02-18,PEORIA AGDM,-8.1,0.0,94.0,AB
20586,3923,1990-09-11,RED LAKE A,16.5,41.0,,ON
20587,31468,2012-09-16,PEORIA AGDM,7.7,0.0,98.0,AB
20588,6811,2018-10-23,SHERINGHAM POINT,,,,BC
20589,650,2018-06-06,SPOKIN LAKE 4E,9.5,,,BC
20590,4132,2002-08-19,SUDBURY A,15.6,0.0,97.0,ON
20591,29371,2008-06-27,LA RONGE RCS,19.5,41.0,74.0,SK
20592,2632,2011-08-04,WHITECOURT A,15.9,,,AB
20593,1705,2005-10-10,WRIGLEY A,,,,NT
20594,8935,2014-06-24,FORT RELIANCE (AUT),19.5,0.0,,NT
20595,51818,2017-09-08,CRANBROOK AIRPORT AUTO,19.2,0.0,,BC
20596,50622,2019-07-19,HIGH LEVEL A,18.8,,,AB
20597,30494,2017-10-12,TATLAYOKO LAKE RCS,0.5,32.0,,BC
20598,3945,1997-03-01,RAINY RIVER,-3.8,,,ON
20599,650,2018-01-15,SPOKIN LAKE 4E,-4.0,,,BC
20600,4132,2002-08-31,SUDBURY A,21.8,0.0,76.0,ON
20601,48568,2017-07-19,FREDERICTON INTL A,24.4,32.0,,NB
20602,10932,2004-09-06,GARDEN RIVER,3.8,,,AB
20603,3867,1998-06-27,NORWAY HOUSE FORESTRY,21.5,,,MB
20604,4236,2015-09-15,BROCKVILLE PCC,19.3,,,ON
20605,51538,2017-07-12,FORT ST JAMES AUTO,14.3,0.0,,BC
20606,1705,2005-09-28,WRIGLEY A,1.4,,,NT
20607,3950,1987-04-29,STRATTON ROMYN,,,,ON
20608,47147,2021-05-23,LA CRETE AGCM,19.0,48.0,40.0,AB
20609,1240,2009-10-17,BRIDGE LAKE 2,7.3,,,BC
20610,1525,2011-09-02,BURWASH A,5.0,,,YT
20611,655,2018-04-01,VANDERHOOF,-3.8,,,BC
20612,3945,1992-04-25,RAINY RIVER-COOPER,2.5,,,ON
20613,6843,2018-06-23,SALMON ARM CS,,0.0,,BC
20614,3923,1990-10-10,RED LAKE A,7.2,52.0,,ON
20615,47075,2022-06-27,HAWK HILLS AGCM,14.4,,94.0,AB
20616,541,2006-09-09,PUNTCHESAKUT LAKE,12.5,,,BC
20617,31469,2015-08-01,FAIRVIEW AGDM,16.4,43.0,,AB
20618,655,2018-03-30,VANDERHOOF,-5.0,,,BC
20619,655,2018-03-08,VANDERHOOF,-9.3,,,BC
20620,1194,2021-08-08,KIMBERLEY PCC,14.3,,,BC
20621,535,2014-10-30,OOTSA L SKINS L SPILLWAY,5.3,,,BC
20622,1255,2009-05-05,CLINTON (AUT),7.0,37.0,96.0,BC
20623,266,2017-11-05,PORT ALBERNI COX LAKE,1.8,,,BC
20624,4132,2002-07-13,SUDBURY A,21.7,33.0,77.0,ON
20625,1674,2022-09-29,WHATI,0.6,36.0,98.0,NT
20626,10186,2017-09-20,PINAWA CANWARN,,,,MB
20627,10881,2008-09-23,OAKPOINT MARINE,15.1,50.0,,MB
20628,655,2019-06-24,VANDERHOOF,14.0,,,BC
20629,31468,2012-08-10,PEORIA AGDM,12.1,0.0,94.0,AB
20630,3905,2013-09-07,THOMPSON A,10.3,33.0,,MB
20631,8935,2014-09-24,FORT RELIANCE (AUT),5.9,35.0,,NT
20632,1535,2011-08-19,DAWSON CREEK A,10.0,33.0,,BC
20633,650,2018-07-13,SPOKIN LAKE 4E,11.3,,,BC
20634,52602,2022-10-08,FORT GOOD HOPE A,6.4,31.0,86.0,NT
20635,48568,2017-06-19,FREDERICTON INTL A,22.3,43.0,,NB
20636,3880,2011-07-19,ISLAND LAKE A,26.1,41.0,,MB
20637,3945,1997-09-30,RAINY RIVER,11.0,,,ON
20638,53022,2019-05-24,DAWSON CITY A,14.3,,93.0,YT
20639,3945,1995-03-11,RAINY RIVER,3.8,,,ON
20640,3945,1997-08-15,RAINY RIVER,14.0,,,ON
20641,7534,2022-10-21,BUFFALO NARROWS (AUT),3.5,,96.0,SK
20642,30494,2017-09-04,TATLAYOKO LAKE RCS,18.8,35.0,,BC
20643,47087,2010-05-11,LA GLACE AGCM,,,,AB
20644,48948,2011-07-25,EDSON,16.9,0.0,,AB
20645,1586,1995-09-15,PELLY RANCH,8.8,,,YT
20646,3905,2013-07-30,THOMPSON A,16.6,44.0,,MB
20647,8092,2010-07-17,PUNTZI MOUNTAIN (AUT),14.9,33.0,74.0,BC
20648,3867,1998-05-30,NORWAY HOUSE FORESTRY,10.0,,,MB
20649,1275,2006-09-05,KAMLOOPS A,22.4,0.0,,BC
20650,3394,2006-10-10,STONY RAPIDS A,-4.7,33.0,,SK
20651,655,2006-07-11,VANDERHOOF,13.0,,,BC
20652,8872,2006-04-13,WATERTON RED ROCK,3.9,,,AB
20653,2632,2011-08-18,WHITECOURT A,12.1,,,AB
20654,3945,1991-09-06,RAINY RIVER-COOPER,13.0,,,ON
20655,2765,1999-05-26,PANNY LO,9.8,,,AB
20656,50757,2022-08-17,FORT CHIPEWYAN RCS,20.2,31.0,95.0,AB
20657,1100,2015-07-29,BILLINGS,21.8,,,BC
20658,1656,1995-09-10,FORT SIMPSON A,17.9,0.0,84.0,NT
20659,48948,2011-06-06,EDSON,10.6,33.0,,AB
20660,53022,2019-08-05,DAWSON CITY A,14.4,,87.0,YT
20661,50757,2022-09-04,FORT CHIPEWYAN RCS,20.0,,98.0,AB
20662,3945,1994-03-02,RAINY RIVER,2.8,,,ON
20663,3879,1988-08-05,GODS LAKE NARROWS A,21.5,,,MB
20664,2803,2006-09-19,SWEATHOUSE LO,4.3,,,AB
20665,50757,2022-06-24,FORT CHIPEWYAN RCS,14.4,31.0,94.0,AB
20666,655,2006-10-21,VANDERHOOF,5.3,,,BC
20667,53358,2022-05-29,ISLAND LAKE SOUTH,8.9,46.0,84.0,AB
20668,1525,2004-12-17,BURWASH A,-9.5,,,YT
20669,1582,2010-09-03,OLD CROW A,7.8,,,YT
20670,535,2014-09-17,OOTSA L SKINS L SPILLWAY,11.0,,,BC
20671,47147,2021-10-02,LA CRETE AGCM,11.5,69.0,62.0,AB
20672,7534,2022-08-03,BUFFALO NARROWS (AUT),15.3,,91.0,SK
20673,7534,2018-08-10,BUFFALO NARROWS (AUT),25.4,36.0,87.0,SK
20674,10183,2011-11-02,RED EARTH,4.3,0.0,,AB
20675,47075,2022-09-20,HAWK HILLS AGCM,8.5,,99.0,AB
20676,51538,2021-09-17,FORT ST JAMES AUTO,7.7,,95.0,BC
20677,10881,2015-05-31,OAKPOINT MARINE,10.0,43.0,,MB
20678,48948,2011-08-08,EDSON,14.0,0.0,,AB
20679,51538,2021-11-07,FORT ST JAMES AUTO,-0.7,,95.0,BC
20680,1586,2011-06-11,PELLY RANCH,12.5,,,YT
20681,1255,2009-05-21,CLINTON (AUT),6.1,0.0,93.0,BC
20682,557,2004-10-18,FRASER LAKE NORTH SHORE,-1.5,,,BC
20683,10186,2017-07-28,PINAWA CANWARN,,,,MB
20684,10881,2015-06-30,OAKPOINT MARINE,18.7,0.0,,MB
20685,52939,2015-05-22,CHETWYND A,18.0,,,BC
20686,1398,2016-04-30,CHARLIE LAKE,7.8,,,BC
20687,1705,2005-09-08,WRIGLEY A,11.3,,,NT
20688,1518,2004-07-20,BEAVER CREEK A,18.0,,,YT
20689,3775,2017-08-11,BEAVER MINES,16.7,0.0,,AB
20690,10188,2015-09-19,SWAN RIVER RCS,15.7,0.0,,MB
20691,10760,2005-08-11,LITTLE CHICAGO,17.5,,,NT
20692,47087,2010-08-06,LA GLACE AGCM,16.2,44.0,93.0,AB
20693,8092,2010-08-04,PUNTZI MOUNTAIN (AUT),17.4,32.0,80.0,BC
20694,47147,2021-06-05,LA CRETE AGCM,16.5,47.0,83.0,AB
20695,2650,1995-05-18,AMBER LO,6.0,,,AB
20696,48948,2011-11-09,EDSON,-7.5,0.0,,AB
20697,27378,2014-06-29,BANFF CS,12.6,35.0,,AB
20698,3945,1997-10-14,RAINY RIVER,1.5,,,ON
20699,50757,2022-09-28,FORT CHIPEWYAN RCS,15.0,35.0,95.0,AB
20700,4132,2002-06-25,SUDBURY A,22.9,41.0,97.0,ON
20701,1518,2004-07-04,BEAVER CREEK A,15.0,,,YT
20702,1340,2015-08-13,VAVENBY,,,,BC
20703,47087,2012-06-07,LA GLACE AGCM,,0.0,,AB
20704,3945,1997-09-11,RAINY RIVER,19.5,,,ON
20705,3950,1987-07-26,STRATTON ROMYN,,,,ON
20706,1043,2003-08-16,OSOYOOS WEST,23.5,,,BC
20707,27388,2004-07-21,LILLOOET,24.1,,,BC
20708,52398,2018-10-18,CLEARWATER AUTO,4.3,,86.0,BC
20709,3945,1995-03-25,RAINY RIVER,4.0,,,ON
20710,48948,2011-08-02,EDSON,12.7,0.0,,AB
20711,31468,2012-03-08,PEORIA AGDM,0.9,0.0,97.0,AB
20712,2632,2011-07-21,WHITECOURT A,12.3,,,AB
20713,29371,2008-10-01,LA RONGE RCS,14.3,0.0,91.0,SK
20714,2650,1995-06-27,AMBER LO,12.5,,,AB
20715,51818,2017-09-28,CRANBROOK AIRPORT AUTO,12.6,0.0,,BC
